customerID,Churn,Genero,customer.SeniorCitizen,Pareja,Dependientes,customer.tenure,ServicioTelefono,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,StreamingTV,StreamingPeliculas,Contrato,FacturacionSinPapel,MetodoPago,account.Charges.Monthly,TotalFacturado,Cuentas_Diarias
9067-SQTNS,0,1,0,1,1,44,1,No,No,No,No,No,No,No,No,1,0,Bank transfer (automatic),20.6,926.0,0.7015151515151515
9067-YGSCA,0,0,0,0,0,70,1,Yes,No,No,No,No,No,No,No,1,0,Credit card (automatic),26.05,1856.4,0.884
9068-FHQHD,0,0,0,1,1,40,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),20.15,777.35,0.6477916666666667
9068-VPWQQ,0,1,0,1,0,61,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,2,0,Credit card (automatic),75.35,4729.3,2.5843169398907104
9069-LGEUL,0,1,0,1,0,23,1,No,DSL,Yes,No,No,No,No,Yes,0,1,Bank transfer (automatic),59.95,1406.0,2.03768115942029
9070-BCKQP,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),110.15,7881.2,3.6487037037037036
9073-ZZIAY,0,1,0,1,1,62,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Electronic check,86.1,5215.25,2.8038978494623654
9074-KGVOX,0,1,0,1,1,50,0,No,DSL,Yes,No,No,No,Yes,No,0,1,Credit card (automatic),39.45,2021.35,1.3475666666666666
9076-AXYIK,0,1,1,1,0,64,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,0,Electronic check,102.1,6538.45,3.405442708333333
9079-LWTFD,0,1,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,0,0,Mailed check,100.75,4669.2,3.3114893617021277
9079-YEXQJ,1,0,0,0,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0,0,Electronic check,111.1,6014.85,3.7128703703703705
9081-WWXKP,0,0,0,1,1,47,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),20.25,873.4,0.6194326241134752
9084-OAYKL,0,1,0,0,0,58,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.8,1212.25,0.6966954022988506
9086-YJYXS,0,1,0,1,1,34,1,Yes,DSL,No,No,Yes,No,Yes,Yes,1,0,Bank transfer (automatic),77.2,2753.8,2.699803921568628
9087-EYCPR,0,0,0,0,0,60,1,Yes,No,No,No,No,No,No,No,2,0,Mailed check,25.0,1505.05,0.8361388888888889
9089-UOWJG,0,0,0,1,1,12,1,No,DSL,No,No,Yes,No,Yes,No,0,1,Credit card (automatic),58.35,740.55,2.0570833333333334
9090-SGQXL,1,1,1,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,105.3,7299.65,3.5782598039215685
9091-WTUUY,0,1,0,1,1,64,1,No,DSL,Yes,No,Yes,Yes,Yes,No,2,0,Mailed check,69.25,4447.75,2.316536458333333
9092-GDZKO,0,1,0,0,0,22,1,Yes,No,No,No,No,No,No,No,0,1,Credit card (automatic),24.85,493.4,0.7475757575757576
9093-FPDLG,0,0,0,0,0,11,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,0,1,Electronic check,94.2,999.9,3.03
9094-AZPHK,0,0,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Electronic check,100.15,1415.0,3.1444444444444444
9095-HFAFX,1,0,0,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Credit card (automatic),81.0,389.6,2.5973333333333333
9097-ZUBYC,0,1,0,1,0,14,1,No,DSL,No,No,No,Yes,No,No,0,0,Bank transfer (automatic),48.8,664.4,1.581904761904762
9099-FTUHS,0,0,0,0,0,23,1,Yes,DSL,Yes,No,No,No,No,No,0,0,Electronic check,54.4,1249.25,1.8105072463768115
9101-BWFSS,1,0,0,1,0,50,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,0,Electronic check,108.55,5610.7,3.7404666666666664
9101-NTIXF,0,1,0,0,0,2,1,No,No,No,No,No,No,No,No,0,0,Mailed check,19.4,50.6,0.8433333333333334
9102-IAYHT,1,0,0,1,1,17,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,85.45,1451.6,2.8462745098039215
9102-OXKFY,0,1,0,0,0,59,1,Yes,DSL,No,No,Yes,No,No,No,2,0,Credit card (automatic),54.15,3116.15,1.7605367231638418
9103-CXVOK,0,1,0,1,1,1,1,No,No,No,No,No,No,No,No,0,0,Electronic check,19.75,19.75,0.6583333333333333
9103-TCIHJ,1,0,0,0,0,15,1,Yes,DSL,Yes,No,No,No,No,No,0,1,Mailed check,55.7,899.8,1.9995555555555555
9107-UKCKY,0,1,0,1,0,61,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,1,Electronic check,79.8,4914.8,2.6856830601092896
9108-EJFJP,0,0,0,1,0,1,1,No,DSL,Yes,Yes,No,No,No,No,0,1,Mailed check,53.55,53.55,1.785
9108-EQPNQ,0,0,0,1,1,10,1,Yes,No,No,No,No,No,No,No,2,0,Credit card (automatic),26.1,225.55,0.7518333333333334
9110-HSGTV,0,0,0,0,0,69,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),82.45,5555.3,2.683719806763285
9112-WSNPU,0,0,1,0,0,35,1,No,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,70.55,2419.0,2.303809523809524
9114-AAFQH,0,0,0,1,0,48,1,No,DSL,No,Yes,Yes,No,No,Yes,1,1,Electronic check,65.65,3094.65,2.1490625
9114-DPSIA,0,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,0,Credit card (automatic),81.0,5750.0,2.662037037037037
9114-VEPUF,0,1,0,1,0,62,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1,0,Electronic check,96.1,6001.45,3.2265860215053763
9115-YQHGA,0,1,0,0,0,40,1,No,DSL,No,No,No,Yes,No,No,0,1,Electronic check,51.1,2092.9,1.7440833333333334
9117-SHLZX,1,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,1,Mailed check,45.7,45.7,1.5233333333333334
9121-PHQSR,0,1,1,1,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,0,1,Credit card (automatic),85.05,1391.15,2.898229166666667
9122-UMROB,0,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.3,20.3,0.6766666666666666
9124-LHCJQ,1,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Mailed check,85.45,85.45,2.8483333333333336
9127-FHJBZ,0,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Electronic check,114.0,8093.15,3.7468287037037036
9127-QRZMH,0,1,0,1,0,44,1,No,DSL,Yes,Yes,No,Yes,No,No,1,1,Bank transfer (automatic),59.85,2603.95,1.972689393939394
9128-CPXKI,0,0,0,0,0,59,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,2,0,Electronic check,95.8,5655.45,3.195169491525424
9129-UXERG,0,0,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,1,Credit card (automatic),103.6,1806.35,3.3450925925925925
9133-AYJZG,0,0,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,1,Credit card (automatic),98.7,2249.1,3.2595652173913043
9134-CEQMF,1,1,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,89.5,676.7,3.2223809523809526
9134-WYRVP,0,1,0,0,0,51,1,No,Fiber optic,Yes,No,No,No,Yes,No,1,0,Mailed check,86.35,4267.15,2.788986928104575
9135-HSWOC,0,1,0,1,1,64,1,No,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),19.7,1274.05,0.6635677083333333
9135-MGVPY,0,1,0,1,0,69,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Mailed check,84.7,5878.9,2.840048309178744
9136-ALYBR,1,1,0,0,0,1,0,No,DSL,No,No,No,No,No,No,0,1,Mailed check,24.45,24.45,0.815
9137-NOQKA,0,1,1,0,0,2,1,No,No,No,No,No,No,No,No,0,0,Electronic check,19.2,37.2,0.62
9137-UIYPG,0,0,0,1,1,35,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,1,Electronic check,106.9,3756.45,3.5775714285714284
9138-EFSMO,0,1,0,1,1,26,1,No,Fiber optic,No,No,No,No,No,Yes,1,0,Bank transfer (automatic),78.95,2034.25,2.6080128205128204
9139-TWBAS,0,0,0,1,0,26,0,No,DSL,Yes,Yes,Yes,No,Yes,No,1,0,Bank transfer (automatic),47.85,1190.5,1.5262820512820512
9139-WQQDY,1,0,0,1,1,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,0,Mailed check,100.45,4941.8,3.361768707482993
9140-CZQZZ,0,0,0,1,0,68,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2,1,Bank transfer (automatic),79.6,5515.8,2.703823529411765
9142-KZXOP,0,1,0,0,0,44,1,No,Fiber optic,No,No,No,No,No,No,0,0,Credit card (automatic),68.85,2958.95,2.241628787878788
9142-XMYJH,0,0,0,0,0,29,1,No,No,No,No,No,No,No,No,0,0,Credit card (automatic),19.35,601.6,0.6914942528735633
9143-CANJF,0,0,0,1,1,24,1,No,DSL,Yes,No,No,Yes,No,No,0,0,Electronic check,55.15,1319.85,1.833125
9146-JRIOX,0,0,0,1,1,14,1,Yes,No,No,No,No,No,No,No,0,0,Mailed check,25.55,372.45,0.8867857142857143
9150-HEPMB,0,1,0,0,0,56,1,No,DSL,Yes,No,Yes,No,No,No,1,0,Mailed check,52.7,3019.7,1.797440476190476
9150-KPBJQ,0,0,0,0,0,6,1,No,No,No,No,No,No,No,No,2,0,Credit card (automatic),19.65,116.85,0.6491666666666667
9152-AMKAK,0,1,0,0,0,6,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Mailed check,80.25,493.4,2.741111111111111
9153-BTBVV,0,0,0,1,0,71,1,Yes,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),25.0,1753.0,0.8230046948356807
9154-QDGTH,0,1,0,1,1,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,1,Credit card (automatic),104.3,4451.85,3.4510465116279074
9158-VCTQB,1,0,0,1,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,1,Bank transfer (automatic),113.6,4594.95,3.735731707317073
9163-GHAYE,0,0,0,0,0,15,1,No,DSL,No,Yes,No,No,No,No,0,0,Electronic check,48.85,736.8,1.6373333333333333
9167-APMXZ,0,0,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,0,1,Bank transfer (automatic),84.15,1821.95,2.7605303030303032
9168-INPSZ,0,0,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,0,Electronic check,104.15,4495.65,3.405795454545454
9169-BSVIN,0,1,0,0,0,12,1,Yes,DSL,No,No,Yes,No,Yes,Yes,0,0,Bank transfer (automatic),74.75,827.05,2.297361111111111
9170-ARBTB,0,0,0,1,1,52,1,No,No,No,No,No,No,No,No,1,0,Credit card (automatic),19.6,1012.4,0.648974358974359
9170-CCKOU,1,1,0,1,0,17,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,0,Credit card (automatic),90.2,1454.15,2.851274509803922
9170-GYZJC,1,0,0,1,1,41,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0,0,Credit card (automatic),79.9,3326.2,2.7042276422764226
9172-ANCRX,1,0,0,0,0,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,1,Electronic check,98.7,973.25,3.2441666666666666
9172-JITSM,1,0,0,1,1,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,90.8,2361.8,3.027948717948718
9173-IVZVP,0,0,0,1,1,53,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.9,1146.05,0.7207861635220125
9174-FKWZE,1,0,1,0,0,1,1,No,No,No,No,No,No,No,No,0,1,Electronic check,19.45,19.45,0.6483333333333333
9174-IHETN,0,0,0,0,1,50,1,No,Fiber optic,No,No,No,No,No,No,2,0,Credit card (automatic),70.35,3533.6,2.3557333333333332
9178-JHUVJ,0,1,0,1,1,24,1,Yes,No,No,No,No,No,No,No,2,1,Bank transfer (automatic),24.1,587.4,0.8158333333333333
9184-GALIL,0,0,0,1,1,38,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.45,781.25,0.6853070175438597
9185-TQCVP,1,1,0,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,85.15,1139.2,2.7123809523809523
9189-JWSHV,1,0,1,1,0,24,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,93.55,2264.05,3.144513888888889
9190-MFJLN,1,1,1,0,0,19,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Credit card (automatic),95.9,1777.9,3.119122807017544
9191-MYQKX,1,0,0,1,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,0,1,Bank transfer (automatic),75.15,496.9,2.366190476190476
9194-GFVOI,0,0,0,1,0,42,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),84.35,3571.6,2.8346031746031746
9199-PWQVC,0,0,0,1,0,63,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,1,1,Credit card (automatic),79.7,4786.15,2.5323544973544974
9200-NLNPD,0,1,0,1,0,56,0,No,DSL,No,No,Yes,Yes,Yes,Yes,1,1,Bank transfer (automatic),54.05,2959.8,1.7617857142857143
9206-GVPEQ,1,1,0,1,0,13,0,No,DSL,Yes,No,No,Yes,Yes,Yes,0,1,Electronic check,54.45,706.85,1.8124358974358974
9207-ZPANB,0,1,0,0,0,37,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,1,0,Electronic check,67.45,2443.3,2.2011711711711714
9208-OLGAQ,0,0,1,0,0,18,1,No,Fiber optic,No,No,Yes,No,No,Yes,0,1,Electronic check,84.95,1443.65,2.673425925925926
9209-NWPGU,0,1,0,0,0,44,1,No,DSL,Yes,No,No,Yes,Yes,No,1,0,Electronic check,65.4,2774.55,2.1019318181818183
9210-IAHGH,1,0,0,0,0,7,1,No,DSL,No,No,No,Yes,Yes,Yes,0,1,Credit card (automatic),70.75,450.8,2.1466666666666665
9214-EKVXR,0,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,1,Mailed check,44.0,44.0,1.4666666666666666
9220-CXRSC,0,0,0,1,1,69,1,Yes,DSL,Yes,No,No,Yes,No,No,2,0,Credit card (automatic),61.4,4059.85,1.961280193236715
9220-ZNKJI,0,0,1,1,0,55,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,2,0,Credit card (automatic),88.8,4805.3,2.9123030303030304
9221-OTIVJ,1,0,1,0,0,14,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,1,Electronic check,104.85,1531.4,3.646190476190476
9223-UCPVT,1,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,0,Electronic check,94.4,94.4,3.146666666666667
9224-VTYID,0,1,0,1,1,47,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Mailed check,90.5,4318.35,3.0626595744680856
9225-BZLNZ,0,1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,2,1,Electronic check,85.25,6083.1,2.81625
9227-LUNBG,1,0,0,0,0,1,0,No,DSL,No,No,No,No,No,No,0,0,Electronic check,24.6,24.6,0.8200000000000001
9227-UAQFT,0,1,0,0,0,16,1,No,No,No,No,No,No,No,No,2,0,Mailed check,19.75,284.35,0.5923958333333333
9227-YBAXE,0,0,0,1,1,65,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,2,1,Bank transfer (automatic),82.5,5215.1,2.6744102564102565
9229-RQABD,0,1,0,0,0,18,1,Yes,No,No,No,No,No,No,No,1,0,Mailed check,23.75,424.5,0.7861111111111111
9231-ZJYAM,1,0,1,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,78.85,292.8,2.44
9233-PSYHO,0,0,1,0,0,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,1,Bank transfer (automatic),100.15,4459.8,3.3035555555555556
9236-NDUCW,0,0,0,0,0,21,0,No,DSL,Yes,No,No,Yes,No,No,2,0,Mailed check,35.1,770.4,1.2228571428571429
9237-HQITU,1,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,70.7,151.65,2.5275000000000003
9239-GZHZE,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),113.65,8124.2,3.761203703703704
9239-ZBZZV,1,0,0,0,0,6,0,No,DSL,No,No,Yes,No,Yes,Yes,0,1,Electronic check,47.95,305.1,1.695
9242-TKFSV,0,1,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),65.1,4754.3,2.201064814814815
9244-ZVAPM,0,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,0,0,Mailed check,45.6,45.6,1.52
9248-OJYKK,1,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,76.45,76.45,2.5483333333333333
9249-FXSCK,1,0,0,0,0,52,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,1,Credit card (automatic),111.25,5916.45,3.7925961538461537
9250-WYPLL,1,0,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,75.55,413.65,2.7576666666666667
9251-AWQGT,0,0,0,1,1,48,1,No,No,No,No,No,No,No,No,2,0,Mailed check,20.0,935.9,0.6499305555555556
9251-WNSOD,0,0,0,1,0,67,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,1,0,Mailed check,75.1,5064.45,2.5196268656716416
9253-QXKBE,1,1,1,1,0,29,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,94.45,2653.65,3.0501724137931037
9253-VIFJQ,0,1,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,1,0,Credit card (automatic),67.05,4309.55,2.210025641025641
9254-RBFON,1,0,0,1,1,17,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1,0,Bank transfer (automatic),98.6,1704.95,3.3430392156862747
9256-JTBNZ,0,0,0,0,0,11,1,No,No,No,No,No,No,No,No,0,0,Bank transfer (automatic),20.3,246.3,0.7463636363636365
9257-AZMTZ,0,0,0,1,1,52,1,No,No,No,No,No,No,No,No,2,0,Bank transfer (automatic),20.1,1078.75,0.6915064102564102
9258-CNWAC,0,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),113.65,8166.8,3.834178403755869
9259-PACGQ,1,0,0,1,0,34,1,Yes,DSL,Yes,Yes,No,Yes,No,No,0,0,Electronic check,62.65,2274.9,2.230294117647059
9261-WDCAF,0,1,0,0,0,3,1,No,DSL,No,No,No,No,No,Yes,0,0,Mailed check,54.65,189.1,2.101111111111111
9269-CQOOL,1,1,0,0,1,3,1,No,DSL,No,No,No,No,Yes,No,0,1,Credit card (automatic),54.7,169.45,1.8827777777777777
9272-LSVYH,0,1,0,0,0,10,1,No,Fiber optic,No,No,No,No,No,No,0,0,Mailed check,70.15,735.5,2.4516666666666667
9274-CNFMO,1,1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,0,0,Electronic check,74.95,308.7,2.5725
9274-UARKJ,0,0,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,Yes,No,0,1,Bank transfer (automatic),83.2,1130.0,2.511111111111111
9277-JOOMO,0,0,0,0,0,3,1,Yes,No,No,No,No,No,No,No,0,0,Mailed check,24.6,86.35,0.9594444444444444
9278-VZKCD,0,0,1,1,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,1,Electronic check,109.1,5647.95,3.620480769230769
9279-CJEOJ,0,0,1,0,0,21,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Bank transfer (automatic),95.4,2025.1,3.214444444444444
9281-CEDRU,0,0,0,1,0,68,1,No,DSL,No,Yes,No,Yes,Yes,No,2,0,Bank transfer (automatic),64.1,4326.25,2.1207107843137254
9281-OFDMF,0,1,1,0,0,39,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,0,Electronic check,90.7,3413.25,2.917307692307692
9281-PKKZE,0,0,0,1,0,46,0,No,DSL,No,No,No,No,Yes,Yes,0,1,Electronic check,43.95,2007.85,1.454963768115942
9282-IZGQK,1,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,85.0,85.0,2.8333333333333335
9283-LZQOH,1,1,0,1,1,13,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Credit card (automatic),74.4,896.75,2.299358974358974
9286-BHDQG,0,1,0,1,1,72,0,No,DSL,Yes,Yes,Yes,Yes,No,No,2,0,Credit card (automatic),45.25,3139.8,1.4536111111111112
9286-DOJGF,1,0,1,1,0,38,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Bank transfer (automatic),74.95,2869.85,2.5174122807017545
9289-LBQVU,0,1,0,1,0,64,1,Yes,DSL,No,Yes,No,Yes,No,Yes,1,1,Mailed check,70.15,4480.7,2.3336979166666665
9290-SHCMB,0,0,1,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,96.85,1235.55,3.168076923076923
9294-TDIPC,0,1,0,0,1,5,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.2,83.75,0.5583333333333333
9297-EONCV,0,0,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),91.35,6697.2,3.1005555555555553
9297-FVVDH,0,0,0,1,1,57,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,1,Electronic check,84.5,4845.4,2.833567251461988
9298-WGMRW,0,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,1,Bank transfer (automatic),115.5,8312.75,3.84849537037037
9300-AGZNL,1,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,1,Electronic check,94.0,94.0,3.1333333333333333
9300-RENDD,1,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,79.95,79.95,2.665
9305-CDSKC,1,0,0,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,1,Electronic check,99.65,820.5,3.41875
9306-CPCBC,1,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,74.25,210.3,2.336666666666667
9308-ANMVE,0,1,0,0,1,47,1,No,DSL,Yes,Yes,No,No,No,No,0,1,Electronic check,55.3,2654.05,1.8823049645390073
9309-BZGNT,0,1,1,1,0,69,0,No,DSL,No,No,Yes,No,No,No,1,1,Credit card (automatic),29.8,2134.3,1.0310628019323673
9313-CDOGY,0,1,0,1,1,38,1,No,No,No,No,No,No,No,No,0,0,Electronic check,19.6,717.3,0.6292105263157894
9313-QOLTZ,0,1,0,0,0,26,1,No,No,No,No,No,No,No,No,0,0,Mailed check,20.9,518.3,0.6644871794871794
9314-IJWSQ,0,0,0,1,1,14,1,Yes,Fiber optic,No,No,No,No,Yes,No,0,1,Electronic check,84.8,1203.9,2.8664285714285715
9314-QDMDW,0,1,0,0,0,11,1,No,DSL,No,Yes,No,No,Yes,No,1,1,Electronic check,61.25,729.95,2.211969696969697
9317-WZPGV,1,0,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,0,1,Bank transfer (automatic),79.75,159.4,2.6566666666666667
9318-NKNFC,1,1,0,0,0,1,1,No,No,No,No,No,No,No,No,0,1,Mailed check,18.85,18.85,0.6283333333333334
9323-HGFWY,0,0,0,1,0,27,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,1,1,Credit card (automatic),101.9,2681.15,3.3100617283950617
9327-QSDED,0,1,0,0,0,8,1,No,DSL,No,No,No,No,No,No,0,0,Mailed check,43.55,335.4,1.3975
9330-DHBFL,0,0,0,1,1,23,1,No,DSL,Yes,Yes,Yes,Yes,No,No,1,1,Mailed check,66.25,1533.8,2.2228985507246377
9330-IJWIO,1,0,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,1,Electronic check,100.35,1358.85,3.484230769230769
9330-VOFSZ,0,0,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),110.8,6640.7,3.689277777777778
9332-GYWLO,0,0,0,1,1,6,1,No,DSL,No,No,No,No,Yes,No,0,0,Electronic check,54.85,355.1,1.972777777777778
9334-GWGOW,0,1,1,1,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,0,1,Electronic check,74.85,485.25,2.3107142857142855
9337-SRRNI,0,1,0,0,1,66,1,Yes,No,No,No,No,No,No,No,2,1,Credit card (automatic),25.3,1673.8,0.8453535353535353
9339-FIIJL,0,1,0,1,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,2,0,Bank transfer (automatic),85.95,6151.9,2.8481018518518515
9342-VNIMQ,0,1,0,0,0,33,1,Yes,DSL,No,Yes,No,No,No,No,0,1,Bank transfer (automatic),54.65,1665.2,1.682020202020202
9347-AERRL,0,1,0,1,0,23,1,No,No,No,No,No,No,No,No,1,0,Credit card (automatic),19.3,486.2,0.7046376811594203
9348-ROUAI,0,0,0,1,1,59,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit card (automatic),90.3,5194.05,2.934491525423729
9348-YVOMK,0,1,0,0,0,4,1,No,DSL,No,No,No,No,No,No,0,1,Credit card (automatic),44.8,176.2,1.4683333333333333
9350-VLHMB,0,1,0,1,1,67,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,1,Bank transfer (automatic),89.55,6373.1,3.1706965174129356
9350-ZXYJC,0,0,0,0,0,4,1,Yes,No,No,No,No,No,No,No,2,1,Credit card (automatic),25.3,116.95,0.9745833333333334
9351-HXDMR,0,1,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2,1,Credit card (automatic),110.9,8240.85,3.8152083333333335
9351-LZYGF,0,0,0,1,0,42,1,Yes,DSL,Yes,Yes,No,Yes,No,No,0,1,Credit card (automatic),66.4,2727.8,2.164920634920635
9355-NPPFS,0,0,1,0,0,26,1,No,Fiber optic,No,No,No,No,No,Yes,0,1,Electronic check,78.8,2006.1,2.5719230769230768
9356-AXGMP,0,1,0,1,0,38,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,1,Electronic check,110.7,4428.6,3.8847368421052635
9357-UJRUN,0,1,0,1,0,24,1,Yes,DSL,Yes,No,No,Yes,No,No,1,1,Electronic check,58.35,1346.9,1.8706944444444447
9359-JANWS,0,0,0,1,0,65,1,No,DSL,Yes,No,Yes,Yes,No,No,2,0,Credit card (automatic),58.9,3857.1,1.978
9359-UGBTK,0,0,0,0,0,67,1,No,DSL,Yes,No,Yes,Yes,No,Yes,1,1,Bank transfer (automatic),72.35,4991.5,2.4833333333333334
